time,type,y,newcol
13/04/22,L2_TUEN_MUN_in,343,0
14/04/22,L2_TUEN_MUN_in,309,0
15/04/22,L2_TUEN_MUN_in,11,0
16/04/22,L2_TUEN_MUN_in,9,0
17/04/22,L2_TUEN_MUN_in,63,0
18/04/22,L2_TUEN_MUN_in,24,0
19/04/22,L2_TUEN_MUN_in,275,0
20/04/22,L2_TUEN_MUN_in,473,0
21/04/22,L2_TUEN_MUN_in,401,0
22/04/22,L2_TUEN_MUN_in,233,0
23/04/22,L2_TUEN_MUN_in,168,0
24/04/22,L2_TUEN_MUN_in,39,0
25/04/22,L2_TUEN_MUN_in,163,0
26/04/22,L2_TUEN_MUN_in,257,0
27/04/22,L2_TUEN_MUN_in,312,0
28/04/22,L2_TUEN_MUN_in,258,0
29/04/22,L2_TUEN_MUN_in,255,0
30/04/22,L2_TUEN_MUN_in,190,0
01/05/22,L2_TUEN_MUN_in,11,0
02/05/22,L2_TUEN_MUN_in,83,0
03/05/22,L2_TUEN_MUN_in,177,0
04/05/22,L2_TUEN_MUN_in,347,0
05/05/22,L2_TUEN_MUN_in,292,0
06/05/22,L2_TUEN_MUN_in,257,0
07/05/22,L2_TUEN_MUN_in,154,0
08/05/22,L2_TUEN_MUN_in,43,0
09/05/22,L2_TUEN_MUN_in,66,0
10/05/22,L2_TUEN_MUN_in,139,0
11/05/22,L2_TUEN_MUN_in,329,0
12/05/22,L2_TUEN_MUN_in,363,0
13/05/22,L2_TUEN_MUN_in,348,0
14/05/22,L2_TUEN_MUN_in,219,0
15/05/22,L2_TUEN_MUN_in,72,0
16/05/22,L2_TUEN_MUN_in,244,0
17/05/22,L2_TUEN_MUN_in,307,0
01/03/22,L2_TUEN_MUN_out,28,0
02/03/22,L2_TUEN_MUN_out,30,0
03/03/22,L2_TUEN_MUN_out,66,0
04/03/22,L2_TUEN_MUN_out,65,0
05/03/22,L2_TUEN_MUN_out,43,0
06/03/22,L2_TUEN_MUN_out,21,0
07/03/22,L2_TUEN_MUN_out,27,0
08/03/22,L2_TUEN_MUN_out,30,0
09/03/22,L2_TUEN_MUN_out,19,0
10/03/22,L2_TUEN_MUN_out,25,0
11/03/22,L2_TUEN_MUN_out,24,0
12/03/22,L2_TUEN_MUN_out,19,0
13/03/22,L2_TUEN_MUN_out,26,0
14/03/22,L2_TUEN_MUN_out,31,0
15/03/22,L2_TUEN_MUN_out,38,0
16/03/22,L2_TUEN_MUN_out,22,0
17/03/22,L2_TUEN_MUN_out,14,0
18/03/22,L2_TUEN_MUN_out,26,0
19/03/22,L2_TUEN_MUN_out,12,0
20/03/22,L2_TUEN_MUN_out,16,0
21/03/22,L2_TUEN_MUN_out,29,0
22/03/22,L2_TUEN_MUN_out,28,0
23/03/22,L2_TUEN_MUN_out,20,0
24/03/22,L2_TUEN_MUN_out,22,0
25/03/22,L2_TUEN_MUN_out,22,0
26/03/22,L2_TUEN_MUN_out,25,0
27/03/22,L2_TUEN_MUN_out,30,0
28/03/22,L2_TUEN_MUN_out,23,0
29/03/22,L2_TUEN_MUN_out,19,0
30/03/22,L2_TUEN_MUN_out,17,0
31/03/22,L2_TUEN_MUN_out,27,0
01/04/22,L2_TUEN_MUN_out,34,0
02/04/22,L2_TUEN_MUN_out,30,0
03/04/22,L2_TUEN_MUN_out,21,0
04/04/22,L2_TUEN_MUN_out,18,0
05/04/22,L2_TUEN_MUN_out,11,0
06/04/22,L2_TUEN_MUN_out,21,0
07/04/22,L2_TUEN_MUN_out,29,0
08/04/22,L2_TUEN_MUN_out,16,0
09/04/22,L2_TUEN_MUN_out,16,0
10/04/22,L2_TUEN_MUN_out,16,0
11/04/22,L2_TUEN_MUN_out,18,0
12/04/22,L2_TUEN_MUN_out,20,0
13/04/22,L2_TUEN_MUN_out,24,0
14/04/22,L2_TUEN_MUN_out,8,0
15/04/22,L2_TUEN_MUN_out,9,0
16/04/22,L2_TUEN_MUN_out,8,0
17/04/22,L2_TUEN_MUN_out,10,0
18/04/22,L2_TUEN_MUN_out,5,0
19/04/22,L2_TUEN_MUN_out,10,0
20/04/22,L2_TUEN_MUN_out,14,0
21/04/22,L2_TUEN_MUN_out,20,0
22/04/22,L2_TUEN_MUN_out,9,0
23/04/22,L2_TUEN_MUN_out,10,0
24/04/22,L2_TUEN_MUN_out,13,0
25/04/22,L2_TUEN_MUN_out,10,0
26/04/22,L2_TUEN_MUN_out,8,0
27/04/22,L2_TUEN_MUN_out,10,0
28/04/22,L2_TUEN_MUN_out,8,0
29/04/22,L2_TUEN_MUN_out,6,0
30/04/22,L2_TUEN_MUN_out,12,0
01/05/22,L2_TUEN_MUN_out,8,0
02/05/22,L2_TUEN_MUN_out,14,0
03/05/22,L2_TUEN_MUN_out,5,0
04/05/22,L2_TUEN_MUN_out,9,0
05/05/22,L2_TUEN_MUN_out,12,0
06/05/22,L2_TUEN_MUN_out,23,0
07/05/22,L2_TUEN_MUN_out,21,0
08/05/22,L2_TUEN_MUN_out,22,0
09/05/22,L2_TUEN_MUN_out,11,0
10/05/22,L2_TUEN_MUN_out,23,0
11/05/22,L2_TUEN_MUN_out,8,0
12/05/22,L2_TUEN_MUN_out,10,0
13/05/22,L2_TUEN_MUN_out,34,0
14/05/22,L2_TUEN_MUN_out,17,0
15/05/22,L2_TUEN_MUN_out,28,0
16/05/22,L2_TUEN_MUN_out,33,0
17/05/22,L2_TUEN_MUN_out,30,0
01/03/22,L2_WAN_CHAI_in,390,0
02/03/22,L2_WAN_CHAI_in,517,0
03/03/22,L2_WAN_CHAI_in,471,0
04/03/22,L2_WAN_CHAI_in,294,0
05/03/22,L2_WAN_CHAI_in,329,0
06/03/22,L2_WAN_CHAI_in,316,0
07/03/22,L2_WAN_CHAI_in,445,0
08/03/22,L2_WAN_CHAI_in,489,0
09/03/22,L2_WAN_CHAI_in,558,0
10/03/22,L2_WAN_CHAI_in,523,0
11/03/22,L2_WAN_CHAI_in,324,0
12/03/22,L2_WAN_CHAI_in,228,0
13/03/22,L2_WAN_CHAI_in,397,0
14/03/22,L2_WAN_CHAI_in,595,0
15/03/22,L2_WAN_CHAI_in,669,0
16/03/22,L2_WAN_CHAI_in,615,0
17/03/22,L2_WAN_CHAI_in,611,0
18/03/22,L2_WAN_CHAI_in,313,0
19/03/22,L2_WAN_CHAI_in,406,0
20/03/22,L2_WAN_CHAI_in,335,0
21/03/22,L2_WAN_CHAI_in,554,0
22/03/22,L2_WAN_CHAI_in,663,0
23/03/22,L2_WAN_CHAI_in,592,0
24/03/22,L2_WAN_CHAI_in,681,0
25/03/22,L2_WAN_CHAI_in,254,0
26/03/22,L2_WAN_CHAI_in,144,0
27/03/22,L2_WAN_CHAI_in,478,0
28/03/22,L2_WAN_CHAI_in,519,0
29/03/22,L2_WAN_CHAI_in,466,0
30/03/22,L2_WAN_CHAI_in,766,0
31/03/22,L2_WAN_CHAI_in,593,0
01/04/22,L2_WAN_CHAI_in,237,0
02/04/22,L2_WAN_CHAI_in,117,0
03/04/22,L2_WAN_CHAI_in,347,0
04/04/22,L2_WAN_CHAI_in,473,0
05/04/22,L2_WAN_CHAI_in,346,0
06/04/22,L2_WAN_CHAI_in,881,0
07/04/22,L2_WAN_CHAI_in,568,0
08/04/22,L2_WAN_CHAI_in,363,0
09/04/22,L2_WAN_CHAI_in,215,0
10/04/22,L2_WAN_CHAI_in,341,0
11/04/22,L2_WAN_CHAI_in,694,0
12/04/22,L2_WAN_CHAI_in,560,0
13/04/22,L2_WAN_CHAI_in,703,0
14/04/22,L2_WAN_CHAI_in,281,0
15/04/22,L2_WAN_CHAI_in,30,0
16/04/22,L2_WAN_CHAI_in,122,0
17/04/22,L2_WAN_CHAI_in,296,0
18/04/22,L2_WAN_CHAI_in,367,0
19/04/22,L2_WAN_CHAI_in,787,0
20/04/22,L2_WAN_CHAI_in,673,0
21/04/22,L2_WAN_CHAI_in,651,0
22/04/22,L2_WAN_CHAI_in,225,0
23/04/22,L2_WAN_CHAI_in,185,0
24/04/22,L2_WAN_CHAI_in,382,0
25/04/22,L2_WAN_CHAI_in,952,0
26/04/22,L2_WAN_CHAI_in,605,0
27/04/22,L2_WAN_CHAI_in,823,0
28/04/22,L2_WAN_CHAI_in,513,0
29/04/22,L2_WAN_CHAI_in,473,0
30/04/22,L2_WAN_CHAI_in,203,0
01/05/22,L2_WAN_CHAI_in,178,0
02/05/22,L2_WAN_CHAI_in,365,0
03/05/22,L2_WAN_CHAI_in,581,0
04/05/22,L2_WAN_CHAI_in,921,0
05/05/22,L2_WAN_CHAI_in,575,0
06/05/22,L2_WAN_CHAI_in,431,0
07/05/22,L2_WAN_CHAI_in,131,0
08/05/22,L2_WAN_CHAI_in,153,0
09/05/22,L2_WAN_CHAI_in,365,0
10/05/22,L2_WAN_CHAI_in,534,0
11/05/22,L2_WAN_CHAI_in,818,0
12/05/22,L2_WAN_CHAI_in,610,0
13/05/22,L2_WAN_CHAI_in,443,0
14/05/22,L2_WAN_CHAI_in,182,0
15/05/22,L2_WAN_CHAI_in,720,0
16/05/22,L2_WAN_CHAI_in,604,0
17/05/22,L2_WAN_CHAI_in,989,0
01/03/22,L2_WAN_CHAI_out,249,0
02/03/22,L2_WAN_CHAI_out,222,0
03/03/22,L2_WAN_CHAI_out,211,0
04/03/22,L2_WAN_CHAI_out,167,0
05/03/22,L2_WAN_CHAI_out,237,0
06/03/22,L2_WAN_CHAI_out,232,0
07/03/22,L2_WAN_CHAI_out,212,0
08/03/22,L2_WAN_CHAI_out,243,0
09/03/22,L2_WAN_CHAI_out,284,0
10/03/22,L2_WAN_CHAI_out,244,0
11/03/22,L2_WAN_CHAI_out,337,0
12/03/22,L2_WAN_CHAI_out,217,0
13/03/22,L2_WAN_CHAI_out,266,0
14/03/22,L2_WAN_CHAI_out,219,0
15/03/22,L2_WAN_CHAI_out,309,0
16/03/22,L2_WAN_CHAI_out,264,0
17/03/22,L2_WAN_CHAI_out,233,0
18/03/22,L2_WAN_CHAI_out,312,0
19/03/22,L2_WAN_CHAI_out,348,0
20/03/22,L2_WAN_CHAI_out,53,0
21/03/22,L2_WAN_CHAI_out,106,0
22/03/22,L2_WAN_CHAI_out,361,0
23/03/22,L2_WAN_CHAI_out,78,0
24/03/22,L2_WAN_CHAI_out,370,0
25/03/22,L2_WAN_CHAI_out,215,0
26/03/22,L2_WAN_CHAI_out,36,0
27/03/22,L2_WAN_CHAI_out,388,0
28/03/22,L2_WAN_CHAI_out,55,0
29/03/22,L2_WAN_CHAI_out,38,0
30/03/22,L2_WAN_CHAI_out,509,0
31/03/22,L2_WAN_CHAI_out,202,0
01/04/22,L2_WAN_CHAI_out,63,0
02/04/22,L2_WAN_CHAI_out,36,0
03/04/22,L2_WAN_CHAI_out,39,0
04/04/22,L2_WAN_CHAI_out,468,0
05/04/22,L2_WAN_CHAI_out,18,0
06/04/22,L2_WAN_CHAI_out,566,0
07/04/22,L2_WAN_CHAI_out,71,0
08/04/22,L2_WAN_CHAI_out,341,0
09/04/22,L2_WAN_CHAI_out,122,0
10/04/22,L2_WAN_CHAI_out,27,0
11/04/22,L2_WAN_CHAI_out,406,0
12/04/22,L2_WAN_CHAI_out,56,0
13/04/22,L2_WAN_CHAI_out,399,0
14/04/22,L2_WAN_CHAI_out,86,0
15/04/22,L2_WAN_CHAI_out,33,0
16/04/22,L2_WAN_CHAI_out,115,0
17/04/22,L2_WAN_CHAI_out,595,0
18/04/22,L2_WAN_CHAI_out,32,0
19/04/22,L2_WAN_CHAI_out,388,0
20/04/22,L2_WAN_CHAI_out,62,0
21/04/22,L2_WAN_CHAI_out,54,0
22/04/22,L2_WAN_CHAI_out,45,0
23/04/22,L2_WAN_CHAI_out,102,0
24/04/22,L2_WAN_CHAI_out,31,0
25/04/22,L2_WAN_CHAI_out,945,0
26/04/22,L2_WAN_CHAI_out,57,0
27/04/22,L2_WAN_CHAI_out,406,0
28/04/22,L2_WAN_CHAI_out,44,0
29/04/22,L2_WAN_CHAI_out,506,0
30/04/22,L2_WAN_CHAI_out,104,0
01/05/22,L2_WAN_CHAI_out,328,0
02/05/22,L2_WAN_CHAI_out,34,0
03/05/22,L2_WAN_CHAI_out,53,0
04/05/22,L2_WAN_CHAI_out,491,0
05/05/22,L2_WAN_CHAI_out,64,0
06/05/22,L2_WAN_CHAI_out,294,0
07/05/22,L2_WAN_CHAI_out,26,0
08/05/22,L2_WAN_CHAI_out,291,0
09/05/22,L2_WAN_CHAI_out,23,0
10/05/22,L2_WAN_CHAI_out,68,0
11/05/22,L2_WAN_CHAI_out,352,0
12/05/22,L2_WAN_CHAI_out,38,0
13/05/22,L2_WAN_CHAI_out,439,0
14/05/22,L2_WAN_CHAI_out,38,0
15/05/22,L2_WAN_CHAI_out,687,0
16/05/22,L2_WAN_CHAI_out,51,0
17/05/22,L2_WAN_CHAI_out,620,0
01/03/22,L2_WONG_TAI_SIN_in,201,0
02/03/22,L2_WONG_TAI_SIN_in,277,0
03/03/22,L2_WONG_TAI_SIN_in,253,0
04/03/22,L2_WONG_TAI_SIN_in,228,0
05/03/22,L2_WONG_TAI_SIN_in,151,0
06/03/22,L2_WONG_TAI_SIN_in,43,0
07/03/22,L2_WONG_TAI_SIN_in,224,0
08/03/22,L2_WONG_TAI_SIN_in,235,0
09/03/22,L2_WONG_TAI_SIN_in,272,0
10/03/22,L2_WONG_TAI_SIN_in,249,0
11/03/22,L2_WONG_TAI_SIN_in,270,0
12/03/22,L2_WONG_TAI_SIN_in,203,0
13/03/22,L2_WONG_TAI_SIN_in,78,0
14/03/22,L2_WONG_TAI_SIN_in,329,0
15/03/22,L2_WONG_TAI_SIN_in,254,0
16/03/22,L2_WONG_TAI_SIN_in,273,0
17/03/22,L2_WONG_TAI_SIN_in,223,0
18/03/22,L2_WONG_TAI_SIN_in,222,0
19/03/22,L2_WONG_TAI_SIN_in,164,0
20/03/22,L2_WONG_TAI_SIN_in,102,0
21/03/22,L2_WONG_TAI_SIN_in,231,0
22/03/22,L2_WONG_TAI_SIN_in,236,0
23/03/22,L2_WONG_TAI_SIN_in,195,0
24/03/22,L2_WONG_TAI_SIN_in,181,0
25/03/22,L2_WONG_TAI_SIN_in,194,0
26/03/22,L2_WONG_TAI_SIN_in,215,0
27/03/22,L2_WONG_TAI_SIN_in,74,0
28/03/22,L2_WONG_TAI_SIN_in,236,0
29/03/22,L2_WONG_TAI_SIN_in,187,0
30/03/22,L2_WONG_TAI_SIN_in,221,0
31/03/22,L2_WONG_TAI_SIN_in,225,0
01/04/22,L2_WONG_TAI_SIN_in,213,0
02/04/22,L2_WONG_TAI_SIN_in,167,0
03/04/22,L2_WONG_TAI_SIN_in,101,0
04/04/22,L2_WONG_TAI_SIN_in,239,0
05/04/22,L2_WONG_TAI_SIN_in,97,0
06/04/22,L2_WONG_TAI_SIN_in,252,0
07/04/22,L2_WONG_TAI_SIN_in,228,0
08/04/22,L2_WONG_TAI_SIN_in,235,0
09/04/22,L2_WONG_TAI_SIN_in,159,0
10/04/22,L2_WONG_TAI_SIN_in,67,0
11/04/22,L2_WONG_TAI_SIN_in,233,0
12/04/22,L2_WONG_TAI_SIN_in,231,0
13/04/22,L2_WONG_TAI_SIN_in,272,0
14/04/22,L2_WONG_TAI_SIN_in,248,0
15/04/22,L2_WONG_TAI_SIN_in,108,0
16/04/22,L2_WONG_TAI_SIN_in,55,0
17/04/22,L2_WONG_TAI_SIN_in,82,0
18/04/22,L2_WONG_TAI_SIN_in,58,0
19/04/22,L2_WONG_TAI_SIN_in,284,0
20/04/22,L2_WONG_TAI_SIN_in,316,0
21/04/22,L2_WONG_TAI_SIN_in,331,0
22/04/22,L2_WONG_TAI_SIN_in,204,0
23/04/22,L2_WONG_TAI_SIN_in,208,0
24/04/22,L2_WONG_TAI_SIN_in,137,0
25/04/22,L2_WONG_TAI_SIN_in,210,0
26/04/22,L2_WONG_TAI_SIN_in,248,0
27/04/22,L2_WONG_TAI_SIN_in,281,0
28/04/22,L2_WONG_TAI_SIN_in,214,0
29/04/22,L2_WONG_TAI_SIN_in,230,0
30/04/22,L2_WONG_TAI_SIN_in,185,0
01/05/22,L2_WONG_TAI_SIN_in,44,0
02/05/22,L2_WONG_TAI_SIN_in,43,0
03/05/22,L2_WONG_TAI_SIN_in,186,0
04/05/22,L2_WONG_TAI_SIN_in,214,0
05/05/22,L2_WONG_TAI_SIN_in,295,0
06/05/22,L2_WONG_TAI_SIN_in,193,0
07/05/22,L2_WONG_TAI_SIN_in,125,0
08/05/22,L2_WONG_TAI_SIN_in,58,0
09/05/22,L2_WONG_TAI_SIN_in,30,0
10/05/22,L2_WONG_TAI_SIN_in,163,0
11/05/22,L2_WONG_TAI_SIN_in,222,0
12/05/22,L2_WONG_TAI_SIN_in,236,0
13/05/22,L2_WONG_TAI_SIN_in,405,0
14/05/22,L2_WONG_TAI_SIN_in,289,0
15/05/22,L2_WONG_TAI_SIN_in,170,0
16/05/22,L2_WONG_TAI_SIN_in,322,0
17/05/22,L2_WONG_TAI_SIN_in,341,0
01/03/22,L2_WONG_TAI_SIN_out,85,0
02/03/22,L2_WONG_TAI_SIN_out,55,0
03/03/22,L2_WONG_TAI_SIN_out,87,0
04/03/22,L2_WONG_TAI_SIN_out,99,0
05/03/22,L2_WONG_TAI_SIN_out,65,0
06/03/22,L2_WONG_TAI_SIN_out,28,0
07/03/22,L2_WONG_TAI_SIN_out,53,0
08/03/22,L2_WONG_TAI_SIN_out,75,0
09/03/22,L2_WONG_TAI_SIN_out,91,0
10/03/22,L2_WONG_TAI_SIN_out,76,0
11/03/22,L2_WONG_TAI_SIN_out,71,0
12/03/22,L2_WONG_TAI_SIN_out,55,0
13/03/22,L2_WONG_TAI_SIN_out,32,0
14/03/22,L2_WONG_TAI_SIN_out,66,0
15/03/22,L2_WONG_TAI_SIN_out,50,0
16/03/22,L2_WONG_TAI_SIN_out,61,0
17/03/22,L2_WONG_TAI_SIN_out,57,0
18/03/22,L2_WONG_TAI_SIN_out,50,0
19/03/22,L2_WONG_TAI_SIN_out,40,0
20/03/22,L2_WONG_TAI_SIN_out,32,0
21/03/22,L2_WONG_TAI_SIN_out,37,0
22/03/22,L2_WONG_TAI_SIN_out,43,0
23/03/22,L2_WONG_TAI_SIN_out,49,0
24/03/22,L2_WONG_TAI_SIN_out,57,0
25/03/22,L2_WONG_TAI_SIN_out,209,0
26/03/22,L2_WONG_TAI_SIN_out,199,0
27/03/22,L2_WONG_TAI_SIN_out,67,0
28/03/22,L2_WONG_TAI_SIN_out,49,0
29/03/22,L2_WONG_TAI_SIN_out,50,0
30/03/22,L2_WONG_TAI_SIN_out,47,0
31/03/22,L2_WONG_TAI_SIN_out,45,0
01/04/22,L2_WONG_TAI_SIN_out,25,0
02/04/22,L2_WONG_TAI_SIN_out,32,0
03/04/22,L2_WONG_TAI_SIN_out,33,0
04/04/22,L2_WONG_TAI_SIN_out,94,0
05/04/22,L2_WONG_TAI_SIN_out,162,0
06/04/22,L2_WONG_TAI_SIN_out,109,0
07/04/22,L2_WONG_TAI_SIN_out,37,0
08/04/22,L2_WONG_TAI_SIN_out,22,0
09/04/22,L2_WONG_TAI_SIN_out,32,0
10/04/22,L2_WONG_TAI_SIN_out,28,0
11/04/22,L2_WONG_TAI_SIN_out,34,0
12/04/22,L2_WONG_TAI_SIN_out,24,0
13/04/22,L2_WONG_TAI_SIN_out,32,0
14/04/22,L2_WONG_TAI_SIN_out,28,0
15/04/22,L2_WONG_TAI_SIN_out,36,0
16/04/22,L2_WONG_TAI_SIN_out,22,0
17/04/22,L2_WONG_TAI_SIN_out,23,0
18/04/22,L2_WONG_TAI_SIN_out,21,0
19/04/22,L2_WONG_TAI_SIN_out,17,0
20/04/22,L2_WONG_TAI_SIN_out,31,0
21/04/22,L2_WONG_TAI_SIN_out,25,0
22/04/22,L2_WONG_TAI_SIN_out,23,0
23/04/22,L2_WONG_TAI_SIN_out,22,0
24/04/22,L2_WONG_TAI_SIN_out,21,0
25/04/22,L2_WONG_TAI_SIN_out,51,0
26/04/22,L2_WONG_TAI_SIN_out,569,0
27/04/22,L2_WONG_TAI_SIN_out,192,0
28/04/22,L2_WONG_TAI_SIN_out,62,0
29/04/22,L2_WONG_TAI_SIN_out,47,0
30/04/22,L2_WONG_TAI_SIN_out,32,0
01/05/22,L2_WONG_TAI_SIN_out,21,0
02/05/22,L2_WONG_TAI_SIN_out,42,0
03/05/22,L2_WONG_TAI_SIN_out,15,0
04/05/22,L2_WONG_TAI_SIN_out,14,0
05/05/22,L2_WONG_TAI_SIN_out,26,0
06/05/22,L2_WONG_TAI_SIN_out,27,0
07/05/22,L2_WONG_TAI_SIN_out,36,0
08/05/22,L2_WONG_TAI_SIN_out,27,0
09/05/22,L2_WONG_TAI_SIN_out,23,0
10/05/22,L2_WONG_TAI_SIN_out,15,0
11/05/22,L2_WONG_TAI_SIN_out,24,0
12/05/22,L2_WONG_TAI_SIN_out,32,0
13/05/22,L2_WONG_TAI_SIN_out,44,0
14/05/22,L2_WONG_TAI_SIN_out,37,0
15/05/22,L2_WONG_TAI_SIN_out,38,0
16/05/22,L2_WONG_TAI_SIN_out,26,0
17/05/22,L2_WONG_TAI_SIN_out,39,0
01/03/22,L2_YAU_TSIM_MONG_in,318,0
02/03/22,L2_YAU_TSIM_MONG_in,517,0
03/03/22,L2_YAU_TSIM_MONG_in,464,0
04/03/22,L2_YAU_TSIM_MONG_in,585,0
05/03/22,L2_YAU_TSIM_MONG_in,497,0
06/03/22,L2_YAU_TSIM_MONG_in,261,0
07/03/22,L2_YAU_TSIM_MONG_in,550,0
08/03/22,L2_YAU_TSIM_MONG_in,675,0
09/03/22,L2_YAU_TSIM_MONG_in,809,0
10/03/22,L2_YAU_TSIM_MONG_in,640,0
11/03/22,L2_YAU_TSIM_MONG_in,551,0
12/03/22,L2_YAU_TSIM_MONG_in,466,0
13/03/22,L2_YAU_TSIM_MONG_in,259,0
14/03/22,L2_YAU_TSIM_MONG_in,761,0
15/03/22,L2_YAU_TSIM_MONG_in,619,0
16/03/22,L2_YAU_TSIM_MONG_in,640,0
17/03/22,L2_YAU_TSIM_MONG_in,600,0
18/03/22,L2_YAU_TSIM_MONG_in,496,0
19/03/22,L2_YAU_TSIM_MONG_in,564,0
20/03/22,L2_YAU_TSIM_MONG_in,266,0
21/03/22,L2_YAU_TSIM_MONG_in,532,0
22/03/22,L2_YAU_TSIM_MONG_in,564,0
23/03/22,L2_YAU_TSIM_MONG_in,710,0
24/03/22,L2_YAU_TSIM_MONG_in,674,0
25/03/22,L2_YAU_TSIM_MONG_in,506,0
26/03/22,L2_YAU_TSIM_MONG_in,518,0
27/03/22,L2_YAU_TSIM_MONG_in,217,0
28/03/22,L2_YAU_TSIM_MONG_in,599,0
29/03/22,L2_YAU_TSIM_MONG_in,473,0
30/03/22,L2_YAU_TSIM_MONG_in,688,0
31/03/22,L2_YAU_TSIM_MONG_in,868,0
01/04/22,L2_YAU_TSIM_MONG_in,619,0
02/04/22,L2_YAU_TSIM_MONG_in,459,0
03/04/22,L2_YAU_TSIM_MONG_in,271,0
04/04/22,L2_YAU_TSIM_MONG_in,540,0
05/04/22,L2_YAU_TSIM_MONG_in,156,0
06/04/22,L2_YAU_TSIM_MONG_in,616,0
07/04/22,L2_YAU_TSIM_MONG_in,544,0
08/04/22,L2_YAU_TSIM_MONG_in,613,0
09/04/22,L2_YAU_TSIM_MONG_in,441,0
10/04/22,L2_YAU_TSIM_MONG_in,185,0
11/04/22,L2_YAU_TSIM_MONG_in,518,0
12/04/22,L2_YAU_TSIM_MONG_in,566,0
13/04/22,L2_YAU_TSIM_MONG_in,682,0
14/04/22,L2_YAU_TSIM_MONG_in,649,0
15/04/22,L2_YAU_TSIM_MONG_in,118,0
16/04/22,L2_YAU_TSIM_MONG_in,172,0
17/04/22,L2_YAU_TSIM_MONG_in,108,0
18/04/22,L2_YAU_TSIM_MONG_in,154,0
19/04/22,L2_YAU_TSIM_MONG_in,777,0
20/04/22,L2_YAU_TSIM_MONG_in,867,0
21/04/22,L2_YAU_TSIM_MONG_in,787,0
22/04/22,L2_YAU_TSIM_MONG_in,504,0
23/04/22,L2_YAU_TSIM_MONG_in,433,0
24/04/22,L2_YAU_TSIM_MONG_in,299,0
25/04/22,L2_YAU_TSIM_MONG_in,580,0
26/04/22,L2_YAU_TSIM_MONG_in,662,0
27/04/22,L2_YAU_TSIM_MONG_in,744,0
28/04/22,L2_YAU_TSIM_MONG_in,593,0
29/04/22,L2_YAU_TSIM_MONG_in,671,0
30/04/22,L2_YAU_TSIM_MONG_in,470,0
01/05/22,L2_YAU_TSIM_MONG_in,188,0
02/05/22,L2_YAU_TSIM_MONG_in,170,0
03/05/22,L2_YAU_TSIM_MONG_in,557,0
04/05/22,L2_YAU_TSIM_MONG_in,739,0
05/05/22,L2_YAU_TSIM_MONG_in,860,0
06/05/22,L2_YAU_TSIM_MONG_in,593,0
07/05/22,L2_YAU_TSIM_MONG_in,336,0
08/05/22,L2_YAU_TSIM_MONG_in,177,0
09/05/22,L2_YAU_TSIM_MONG_in,167,0
10/05/22,L2_YAU_TSIM_MONG_in,549,0
11/05/22,L2_YAU_TSIM_MONG_in,718,0
12/05/22,L2_YAU_TSIM_MONG_in,724,0
13/05/22,L2_YAU_TSIM_MONG_in,892,0
14/05/22,L2_YAU_TSIM_MONG_in,497,0
15/05/22,L2_YAU_TSIM_MONG_in,394,0
16/05/22,L2_YAU_TSIM_MONG_in,752,0
17/05/22,L2_YAU_TSIM_MONG_in,874,0
01/03/22,L2_YAU_TSIM_MONG_out,781,0
02/03/22,L2_YAU_TSIM_MONG_out,624,0
03/03/22,L2_YAU_TSIM_MONG_out,757,0
04/03/22,L2_YAU_TSIM_MONG_out,651,0
05/03/22,L2_YAU_TSIM_MONG_out,601,0
06/03/22,L2_YAU_TSIM_MONG_out,281,0
07/03/22,L2_YAU_TSIM_MONG_out,779,0
08/03/22,L2_YAU_TSIM_MONG_out,1109,0
09/03/22,L2_YAU_TSIM_MONG_out,1157,0
10/03/22,L2_YAU_TSIM_MONG_out,876,0
11/03/22,L2_YAU_TSIM_MONG_out,617,0
12/03/22,L2_YAU_TSIM_MONG_out,432,0
13/03/22,L2_YAU_TSIM_MONG_out,559,0
14/03/22,L2_YAU_TSIM_MONG_out,797,0
15/03/22,L2_YAU_TSIM_MONG_out,988,0
16/03/22,L2_YAU_TSIM_MONG_out,949,0
17/03/22,L2_YAU_TSIM_MONG_out,824,0
18/03/22,L2_YAU_TSIM_MONG_out,848,0
19/03/22,L2_YAU_TSIM_MONG_out,816,0
20/03/22,L2_YAU_TSIM_MONG_out,339,0
21/03/22,L2_YAU_TSIM_MONG_out,689,0
22/03/22,L2_YAU_TSIM_MONG_out,855,0
23/03/22,L2_YAU_TSIM_MONG_out,594,0
24/03/22,L2_YAU_TSIM_MONG_out,619,0
25/03/22,L2_YAU_TSIM_MONG_out,460,0
26/03/22,L2_YAU_TSIM_MONG_out,366,0
27/03/22,L2_YAU_TSIM_MONG_out,255,0
28/03/22,L2_YAU_TSIM_MONG_out,346,0
29/03/22,L2_YAU_TSIM_MONG_out,663,0
30/03/22,L2_YAU_TSIM_MONG_out,532,0
31/03/22,L2_YAU_TSIM_MONG_out,834,0
01/04/22,L2_YAU_TSIM_MONG_out,666,0
02/04/22,L2_YAU_TSIM_MONG_out,497,0
03/04/22,L2_YAU_TSIM_MONG_out,388,0
04/04/22,L2_YAU_TSIM_MONG_out,711,0
05/04/22,L2_YAU_TSIM_MONG_out,397,0
06/04/22,L2_YAU_TSIM_MONG_out,606,0
07/04/22,L2_YAU_TSIM_MONG_out,498,0
08/04/22,L2_YAU_TSIM_MONG_out,490,0
09/04/22,L2_YAU_TSIM_MONG_out,441,0
