,time,type,y
441,2022/05/25,L2_HOUGANG_in,163.0
442,2022/05/26,L2_HOUGANG_in,151.0
443,2022/05/27,L2_HOUGANG_in,119.0
444,2022/05/28,L2_HOUGANG_in,70.0
445,2022/05/29,L2_HOUGANG_in,54.0
446,2022/05/30,L2_HOUGANG_in,47.0
447,2022/05/31,L2_HOUGANG_in,187.0
448,2022/05/18,L2_HOUGANG_out,134.0
449,2022/05/19,L2_HOUGANG_out,65.0
450,2022/05/20,L2_HOUGANG_out,65.0
451,2022/05/21,L2_HOUGANG_out,33.0
452,2022/05/22,L2_HOUGANG_out,48.0
453,2022/05/23,L2_HOUGANG_out,156.0
454,2022/05/24,L2_HOUGANG_out,119.0
455,2022/05/25,L2_HOUGANG_out,68.0
456,2022/05/26,L2_HOUGANG_out,58.0
457,2022/05/27,L2_HOUGANG_out,76.0
458,2022/05/28,L2_HOUGANG_out,34.0
459,2022/05/29,L2_HOUGANG_out,30.0
460,2022/05/30,L2_HOUGANG_out,138.0
461,2022/05/31,L2_HOUGANG_out,78.0
462,2022/05/18,L2_JURONG_EAST_in,33.0
463,2022/05/19,L2_JURONG_EAST_in,50.0
464,2022/05/20,L2_JURONG_EAST_in,34.0
465,2022/05/21,L2_JURONG_EAST_in,39.0
466,2022/05/22,L2_JURONG_EAST_in,16.0
467,2022/05/23,L2_JURONG_EAST_in,29.0
468,2022/05/24,L2_JURONG_EAST_in,37.0
469,2022/05/25,L2_JURONG_EAST_in,37.0
470,2022/05/26,L2_JURONG_EAST_in,48.0
471,2022/05/27,L2_JURONG_EAST_in,49.0
472,2022/05/28,L2_JURONG_EAST_in,21.0
473,2022/05/29,L2_JURONG_EAST_in,6.0
474,2022/05/30,L2_JURONG_EAST_in,29.0
475,2022/05/31,L2_JURONG_EAST_in,42.0
476,2022/05/18,L2_JURONG_EAST_out,25.0
477,2022/05/19,L2_JURONG_EAST_out,8.0
478,2022/05/20,L2_JURONG_EAST_out,25.0
479,2022/05/21,L2_JURONG_EAST_out,4.0
480,2022/05/22,L2_JURONG_EAST_out,2.0
481,2022/05/23,L2_JURONG_EAST_out,7.0
482,2022/05/24,L2_JURONG_EAST_out,6.0
483,2022/05/25,L2_JURONG_EAST_out,3.0
484,2022/05/26,L2_JURONG_EAST_out,3.0
485,2022/05/27,L2_JURONG_EAST_out,23.0
486,2022/05/28,L2_JURONG_EAST_out,5.0
487,2022/05/29,L2_JURONG_EAST_out,33.0
488,2022/05/30,L2_JURONG_EAST_out,49.0
489,2022/05/31,L2_JURONG_EAST_out,61.0
490,2022/05/18,L2_JURONG_WEST_in,156.0
491,2022/05/19,L2_JURONG_WEST_in,159.0
492,2022/05/20,L2_JURONG_WEST_in,87.0
493,2022/05/21,L2_JURONG_WEST_in,111.0
494,2022/05/22,L2_JURONG_WEST_in,21.0
495,2022/05/23,L2_JURONG_WEST_in,62.0
496,2022/05/24,L2_JURONG_WEST_in,70.0
497,2022/05/25,L2_JURONG_WEST_in,156.0
498,2022/05/26,L2_JURONG_WEST_in,106.0
499,2022/05/27,L2_JURONG_WEST_in,76.0
500,2022/05/28,L2_JURONG_WEST_in,54.0
